n_sources,fraction_changed,variant,latency_ms
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0215
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.03
24,0.0,AFFECTED,0.035
24,0.0,AFFECTED,0.0234
24,0.0,AFFECTED,0.0319
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0513
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0214
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0249
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0211
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0213
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.0208
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.0212
24,0.0,AFFECTED,0.021
24,0.0,AFFECTED,0.0209
24,0.0,AFFECTED,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0249
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0242
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0212
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0226
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0246
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0205
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0211
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0206
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0207
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.021
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0208
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.0209
24,0.0,RESIDUAL,0.021
24,0.0,CWR,0.0301
24,0.0,CWR,0.0302
24,0.0,CWR,0.0301
24,0.0,CWR,0.0301
24,0.0,CWR,0.0299
24,0.0,CWR,0.0304
24,0.0,CWR,0.0298
24,0.0,CWR,0.0306
24,0.0,CWR,0.03
24,0.0,CWR,0.0303
24,0.0,CWR,0.0301
24,0.0,CWR,0.0304
24,0.0,CWR,0.0297
24,0.0,CWR,0.0304
24,0.0,CWR,0.0298
24,0.0,CWR,0.0301
24,0.0,CWR,0.03
24,0.0,CWR,0.0426
24,0.0,CWR,0.0561
24,0.0,CWR,0.0485
24,0.0,CWR,0.057
24,0.0,CWR,0.031
24,0.0,CWR,0.0303
24,0.0,CWR,0.0305
24,0.0,CWR,0.03
24,0.0,CWR,0.0305
24,0.0,CWR,0.0301
24,0.0,CWR,0.0303
24,0.0,CWR,0.0298
24,0.0,CWR,0.0301
24,0.0,CWR,0.03
24,0.0,CWR,0.0304
24,0.0,CWR,0.0301
24,0.0,CWR,0.0303
24,0.0,CWR,0.0301
24,0.0,CWR,0.0303
24,0.0,CWR,0.034
24,0.0,CWR,0.0303
24,0.0,CWR,0.0299
24,0.0,CWR,0.0302
24,0.0,CWR,0.0297
24,0.0,CWR,0.0303
24,0.0,CWR,0.0299
24,0.0,CWR,0.0303
24,0.0,CWR,0.0298
24,0.0,CWR,0.0304
24,0.0,CWR,0.03
24,0.0,CWR,0.0304
24,0.0,CWR,0.0297
24,0.0,CWR,0.038
24,0.0,CWR,0.0301
24,0.0,CWR,0.0302
24,0.0,CWR,0.0299
24,0.0,CWR,0.0304
24,0.0,CWR,0.0301
24,0.0,CWR,0.0305
24,0.0,CWR,0.0299
24,0.0,CWR,0.0306
24,0.0,CWR,0.03
24,0.0,CWR,0.0305
24,0.0,CWR,0.0299
24,0.0,CWR,0.0301
24,0.0,CWR,0.0301
24,0.0,CWR,0.0308
24,0.0,CWR,0.0299
24,0.0,CWR,0.0305
24,0.0,CWR,0.0302
24,0.0,CWR,0.0304
24,0.0,CWR,0.0299
24,0.0,CWR,0.0302
24,0.0,CWR,0.0302
24,0.0,CWR,0.0303
24,0.0,CWR,0.0299
24,0.0,CWR,0.0306
24,0.0,CWR,0.0301
24,0.0,CWR,0.0306
24,0.0,CWR,0.0303
24,0.0,CWR,0.0305
24,0.0,CWR,0.0297
24,0.0,CWR,0.0303
24,0.0,CWR,0.0298
24,0.0,CWR,0.0304
24,0.0,CWR,0.0299
24,0.0,CWR,0.0302
24,0.0,CWR,0.03
24,0.0,CWR,0.0304
24,0.0,CWR,0.03
24,0.0,CWR,0.0302
24,0.0,CWR,0.0304
24,0.0,CWR,0.0305
24,0.0,CWR,0.0302
24,0.0,CWR,0.0305
24,0.0,CWR,0.0301
24,0.0,CWR,0.0308
24,0.0,CWR,0.0299
24,0.0,CWR,0.0304
24,0.0,CWR,0.0304
24,0.0,CWR,0.0307
24,0.0,CWR,0.0301
24,0.0,CWR,0.0304
24,0.0,CWR,0.0296
24,0.0,CWR,0.0302
24,0.0,CWR,0.03
24,0.0,CWR,0.0303
24,0.0,CWR,0.03
24,0.0,CWR,0.0303
24,0.0,CWR,0.0301
24,0.0,CWR,0.0307
24,0.0,CWR,0.0299
24,0.0,CWR,0.0308
24,0.0,CWR,0.03
24,0.0,CWR,0.0302
24,0.0,CWR,0.0298
24,0.0,CWR,0.0303
24,0.0,CWR,0.0298
24,0.0,CWR,0.0304
24,0.0,CWR,0.0298
24,0.0,CWR,0.0303
24,0.0,CWR,0.0297
24,0.0,CWR,0.0304
24,0.0,CWR,0.03
24,0.0,CWR,0.0302
24,0.0,CWR,0.0299
24,0.0,CWR,0.0302
24,0.0,CWR,0.0299
24,0.0,CWR,0.0303
24,0.0,CWR,0.0301
24,0.0,CWR,0.0304
24,0.0,CWR,0.03
24,0.0,CWR,0.0304
24,0.0,CWR,0.0299
24,0.0,CWR,0.0304
24,0.0,CWR,0.0299
24,0.0,CWR,0.0303
24,0.0,CWR,0.0296
24,0.0,CWR,0.0305
24,0.0,CWR,0.0308
24,0.0,CWR,0.0304
24,0.0,CWR,0.03
24,0.0,CWR,0.0305
24,0.0,CWR,0.0304
24,0.0,CWR,0.0301
24,0.0,CWR,0.0298
24,0.0,CWR,0.0305
24,0.0,CWR,0.03
24,0.0,CWR,0.0333
24,0.0,CWR,0.0606
24,0.0,CWR,0.0326
24,0.0,CWR,0.0305
24,0.0,CWR,0.03
24,0.0,CWR,0.0298
24,0.0,CWR,0.0299
24,0.0,CWR,0.0298
24,0.0,CWR,0.0299
24,0.0,CWR,0.0298
24,0.0,CWR,0.0297
24,0.0,CWR,0.0294
24,0.0,CWR,0.0298
24,0.0,CWR,0.0297
24,0.0,CWR,0.0298
24,0.0,CWR,0.0294
24,0.0,CWR,0.0298
24,0.0,CWR,0.0297
24,0.0,CWR,0.0299
24,0.0,CWR,0.0296
24,0.0,CWR,0.0295
24,0.0,CWR,0.0297
24,0.0,CWR,0.0298
24,0.0,CWR,0.0296
24,0.0,CWR,0.0301
24,0.0,CWR,0.0296
24,0.0,CWR,0.0299
24,0.0,CWR,0.0297
24,0.0,CWR,0.0295
24,0.0,CWR,0.0295
24,0.0,CWR,0.0303
24,0.0,CWR,0.0295
24,0.0,CWR,0.0298
24,0.0,CWR,0.0296
24,0.0,CWR,0.0364
24,0.0,CWR,0.0296
24,0.0,CWR,0.0298
24,0.0,CWR,0.0295
24,0.0,CWR,0.0298
24,0.0,CWR,0.0298
24,0.0,CWR,0.0301
24,0.0,CWR,0.0296
24,0.0,CWR,0.0296
24,0.0,CWR,0.0295
24,0.0,CWR,0.0295
24,0.0,CWR,0.0294
24,0.0,CWR,0.0296
24,0.0,CWR,0.0296
24,0.0,CWR,0.03
24,0.0,CWR,0.0296
24,0.0,CWR,0.0296
24,0.0,CWR,0.0294
24,0.0,CWR,0.0295
24,0.0,CWR,0.0294
24,0.0,CWR,0.03
24,0.5,FULL,0.0206
24,0.5,FULL,0.0206
24,0.5,FULL,0.0207
24,0.5,FULL,0.0212
24,0.5,FULL,0.021
24,0.5,FULL,0.0211
24,0.5,FULL,0.0214
24,0.5,FULL,0.0215
24,0.5,FULL,0.0213
24,0.5,FULL,0.0211
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.021
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.021
24,0.5,FULL,0.0209
24,0.5,FULL,0.0212
24,0.5,FULL,0.0214
24,0.5,FULL,0.0212
24,0.5,FULL,0.0212
24,0.5,FULL,0.021
24,0.5,FULL,0.0212
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.0211
24,0.5,FULL,0.0216
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.0211
24,0.5,FULL,0.0213
24,0.5,FULL,0.0213
24,0.5,FULL,0.0254
24,0.5,FULL,0.0215
24,0.5,FULL,0.0217
24,0.5,FULL,0.0215
24,0.5,FULL,0.0218
24,0.5,FULL,0.0217
24,0.5,FULL,0.0215
24,0.5,FULL,0.0217
24,0.5,FULL,0.0218
24,0.5,FULL,0.0218
24,0.5,FULL,0.022
24,0.5,FULL,0.0218
24,0.5,FULL,0.0218
24,0.5,FULL,0.0217
24,0.5,FULL,0.0217
24,0.5,FULL,0.0216
24,0.5,FULL,0.0219
24,0.5,FULL,0.0217
24,0.5,FULL,0.0216
24,0.5,FULL,0.0218
24,0.5,FULL,0.0218
24,0.5,FULL,0.0219
24,0.5,FULL,0.0218
24,0.5,FULL,0.0217
24,0.5,FULL,0.0219
24,0.5,FULL,0.0221
24,0.5,FULL,0.0223
24,0.5,FULL,0.0227
24,0.5,FULL,0.0222
24,0.5,FULL,0.0221
24,0.5,FULL,0.0221
24,0.5,FULL,0.0219
24,0.5,FULL,0.0221
24,0.5,FULL,0.0221
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0221
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.022
24,0.5,FULL,0.0222
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0221
24,0.5,FULL,0.0224
24,0.5,FULL,0.0224
24,0.5,FULL,0.0228
24,0.5,FULL,0.0222
24,0.5,FULL,0.0225
24,0.5,FULL,0.0225
24,0.5,FULL,0.0229
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0224
24,0.5,FULL,0.0223
24,0.5,FULL,0.0221
24,0.5,FULL,0.0227
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0224
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0225
24,0.5,FULL,0.0226
24,0.5,FULL,0.0226
24,0.5,FULL,0.0226
24,0.5,FULL,0.0225
24,0.5,FULL,0.0226
24,0.5,FULL,0.0222
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0225
24,0.5,FULL,0.0227
24,0.5,FULL,0.0224
24,0.5,FULL,0.0227
24,0.5,FULL,0.0225
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0224
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0226
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0224
24,0.5,FULL,0.0228
24,0.5,FULL,0.0225
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0221
24,0.5,FULL,0.0261
24,0.5,FULL,0.0225
24,0.5,FULL,0.0224
24,0.5,FULL,0.0222
24,0.5,FULL,0.0226
24,0.5,FULL,0.0225
24,0.5,FULL,0.0224
24,0.5,FULL,0.0222
24,0.5,FULL,0.0227
24,0.5,FULL,0.0222
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.0224
24,0.5,FULL,0.0227
24,0.5,FULL,0.0224
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0224
24,0.5,FULL,0.0224
24,0.5,FULL,0.0226
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0221
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0224
24,0.5,FULL,0.0224
24,0.5,FULL,0.0287
24,0.5,FULL,0.0224
24,0.5,FULL,0.0254
24,0.5,FULL,0.0225
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0221
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0224
24,0.5,FULL,0.0222
24,0.5,FULL,0.0222
24,0.5,FULL,0.0222
24,0.5,FULL,0.0253
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.0222
24,0.5,FULL,0.0225
24,0.5,FULL,0.0221
24,0.5,FULL,0.0221
24,0.5,FULL,0.0221
24,0.5,FULL,0.0223
24,0.5,FULL,0.0225
24,0.5,FULL,0.0222
24,0.5,FULL,0.0223
24,0.5,FULL,0.022
24,0.5,FULL,0.0222
24,0.5,FULL,0.0224
24,0.5,FULL,0.0222
24,0.5,FULL,0.0222
24,0.5,FULL,0.022
24,0.5,FULL,0.0222
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0226
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0226
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0227
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0261
24,0.5,AFFECTED,0.0367
24,0.5,AFFECTED,0.025
24,0.5,AFFECTED,0.0231
24,0.5,AFFECTED,0.0227
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0225
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0223
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0218
